ILS,LANDKREIS,GEMEINDE,ORTSTEIL,lat,lon,Örtlich zust. Bergwacht,Einsatzleitbereich,,,Örtl. zust Bereitschaft:,Einsatzleitbereich,
ILS Passau,Passau Land,Bad Füssing,Mitterreuthen - Bad Füssing,48.36564, 13.36232,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Füssing,Oberreuthen - Bad Füssing,48.36262, 13.35661,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Füssing,Pichl - Bad Füssing,,,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Füssing,Pimsöd - Bad Füssing,48.35783, 13.32395,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Füssing,Poinzaun - Bad Füssing,48.36361, 13.34628,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Füssing,Riedenburg - Bad Füssing,48.34435, 13.32290,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Füssing,Safferstetten - Bad Füssing,48.35069, 13.31473,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Füssing,Schieferöd - Bad Füssing,48.36259, 13.35183,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Füssing,Schöchlöd - Bad Füssing,48.36232, 13.32369,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Füssing,Steinreuth - Bad Füssing,48.35952, 13.29962,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Füssing,Thalau - Bad Füssing,48.37870, 13.33806,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Füssing,Thalham - Bad Füssing,48.31184, 13.28046,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Füssing,Thierham - Bad Füssing,48.33837, 13.28902,Passau / Haidmühle,Unterer Wald
ILS Passau,Passau Land,Bad Füssing,Unterreuthen - Bad Füssing,48.36967, 13.36381,Passau / Haidmühle,Unterer Wald
